Unnamed: 0,Наименование ДП,"Макс. ПДЗ за 2019 год, дней","Сред. ПДЗ за 2019 год, дней","Кол-во просрочек свыше 5-ти дней за 2019 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2019 год, руб.","Кол-во раз ПДЗ за 2019 год, шт.","Макс. ПДЗ за 2020 год, дней","Сред. ПДЗ за 2020 год, дней","Кол-во просрочек свыше 5-ти дней за 2020 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2020 год, руб.","Кол-во раз ПДЗ за 2020 год, шт.","Оценка потенциала контрагента 1, руб.","Оценка потенциала контрагента 2, руб.",Статус,"2016, Нематериальные активы, RUB","2017, Нематериальные активы, RUB","2018, Нематериальные активы, RUB","2019, Нематериальные активы, RUB","2020, Нематериальные активы, RUB","2016, Основные средства , RUB","2017, Основные средства , RUB","2018, Основные средства , RUB","2019, Основные средства , RUB","2020, Основные средства , RUB","2016, Внеоборотные активы, RUB","2017, Внеоборотные активы, RUB","2018, Внеоборотные активы, RUB","2019, Внеоборотные активы, RUB","2020, Внеоборотные активы, RUB","2016, Дебиторская задолженность, RUB","2017, Дебиторская задолженность, RUB","2018, Дебиторская задолженность, RUB","2019, Дебиторская задолженность, RUB","2020, Дебиторская задолженность, RUB","2016, Оборотные активы, RUB","2017, Оборотные активы, RUB","2018, Оборотные активы, RUB","2019, Оборотные активы, RUB","2020, Оборотные активы, RUB","2016, Уставный капитал , RUB","2017, Уставный капитал , RUB","2018, Уставный капитал , RUB","2019, Уставный капитал , RUB","2020, Уставный капитал , RUB","2016, Капитал и резервы, RUB","2017, Капитал и резервы, RUB","2018, Капитал и резервы, RUB","2019, Капитал и резервы, RUB","2020, Капитал и резервы, RUB","2016, Заёмные средства (долгосрочные), RUB","2017, Заёмные средства (долгосрочные), RUB","2018, Заёмные средства (долгосрочные), RUB","2019, Заёмные средства (долгосрочные), RUB","2020, Заёмные средства (долгосрочные), RUB","2016, Долгосрочные обязательства, RUB","2017, Долгосрочные обязательства, RUB","2018, Долгосрочные обязательства, RUB","2019, Долгосрочные обязательства, RUB","2020, Долгосрочные обязательства, RUB","2016, Заёмные средства (краткосрочные), RUB","2017, Заёмные средства (краткосрочные), RUB","2018, Заёмные средства (краткосрочные), RUB","2019, Заёмные средства (краткосрочные), RUB","2020, Заёмные средства (краткосрочные), RUB","2016, Кредиторская задолженность, RUB","2017, Кредиторская задолженность, RUB","2018, Кредиторская задолженность, RUB","2019, Кредиторская задолженность, RUB","2020, Кредиторская задолженность, RUB","2016, Краткосрочные обязательства, RUB","2017, Краткосрочные обязательства, RUB","2018, Краткосрочные обязательства, RUB","2019, Краткосрочные обязательства, RUB","2020, Краткосрочные обязательства, RUB","2016, Выручка, RUB","2017, Выручка, RUB","2018, Выручка, RUB","2019, Выручка, RUB","2020, Выручка, RUB","2016, Себестоимость продаж, RUB","2017, Себестоимость продаж, RUB","2018, Себестоимость продаж, RUB","2019, Себестоимость продаж, RUB","2020, Себестоимость продаж, RUB","2016, Прибыль (убыток) до налогообложения , RUB","2017, Прибыль (убыток) до налогообложения , RUB","2018, Прибыль (убыток) до налогообложения , RUB","2019, Прибыль (убыток) до налогообложения , RUB","2020, Прибыль (убыток) до налогообложения , RUB","2016, Прибыль (убыток) от продажи, RUB","2017, Прибыль (убыток) от продажи, RUB","2018, Прибыль (убыток) от продажи, RUB","2019, Прибыль (убыток) от продажи, RUB","2020, Прибыль (убыток) от продажи, RUB",Факт. 20,Факт. 21,Факт.32,Факт.31,Факт.23,Факт 24,Факт 27,Факт 33,Факт 28,Факт 29,Факт 30,Факт 40,Факт 41,Факт 42,Факт 46,Факт 48,Факт 49,Факт 50,Факт 51,Факт 54,Факт 55,Факт 56,Факт 57,Факт 58,Факт 59,Факт 60,Факт 37,Факт 39,Факт 1,Факт 2,Факт 3,Факт 7,Факт 12,Факт 14,Факт 15,Факт 16,Итого,ПДЗ 1-30,ПДЗ 31-90,ПДЗ 91-365,ПДЗ более 365
145,226,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1114649.681528662,2229299.363057325,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,751592.356687898,16006369.42675159,13708917.19745223,21842675.15923567,-17834.3949044586,751592.356687898,16006369.42675159,13708917.19745223,21842675.15923567,1245222.929936306,7015286.624203822,22098726.11464968,4518471.337579617,11071974.52229299,5928025.477707006,16031847.13375796,38764331.21019108,26875159.23566879,46805095.54140127,7006.369426751592,7006.369426751592,7006.369426751592,7006.369426751592,7006.369426751592,339490.4458598726,3329936.305732484,7727388.535031847,9064968.152866242,9243312.101910828,0.0,0.0,0.0,1802547.770700637,31261146.49681529,15923.56687898089,836305.7324840764,10157961.78343949,8147770.700636942,36894267.51592357,3924840.76433121,1674522.292993631,1177707.006369427,1209554.140127389,1209554.140127389,1629299.363057325,10942675.15923567,35707006.36942675,22161783.43949044,21300636.94267516,5553503.184713376,12617197.4522293,36884713.37579618,23371337.57961783,22510191.08280255,3398089.171974522,9829936.305732485,38026751.59235669,53759872.61146496,62940127.38853503,2543949.044585987,7257961.78343949,27842038.21656051,32949681.52866242,47157324.84076433,-143949.0445859873,161783.4394904459,576433.1210191082,1538216.560509554,259872.6114649682,118471.3375796178,-787898.0891719745,785987.2611464967,1534394.904458599,2791719.74522293,,,,,,,,,,,,,,,,,5.0,,,5.0,5.0,,,,5.0,,,,,,,,,,,,20.0,0,0,0,0
146,227,11,4.878048780487805,16,6972405.993630572,41,24,5.969072164948454,40,20011929.24203822,97,6687898.089171974,6687898.089171974,Действующая,0.0,0.0,0.0,0.0,0.0,5091082.802547771,9222292.993630571,17878980.89171974,33139490.44585987,63215923.56687898,5091082.802547771,11920382.16560509,21273248.40764331,37012738.85350318,63624840.76433121,17673248.40764331,33600000.0,116033757.9617834,40631210.1910828,29657961.78343949,38542038.21656051,81963057.32484075,137989171.9745223,102802547.7707006,94542675.15923569,0.0,12738.85350318471,12738.85350318471,12738.85350318471,12738.85350318471,9144585.987261146,11056687.89808917,28473248.40764331,69500000.0,63710191.08280254,0.0,0.0,0.0,0.0,0.0,0.0,4418471.337579617,2470063.694267516,9019108.280254778,7997452.229299363,0.0,0.0,0.0,9447133.757961784,12136942.67515923,34487898.08917198,78407643.3121019,128318471.3375796,50070700.63694267,72739490.44585986,34487898.08917198,78407643.3121019,128318471.3375796,61296178.34394904,86459872.61146496,234778980.8917197,307701910.8280255,516128662.4203821,483486624.2038217,228572611.4649681,222632484.0764331,223166242.0382166,325603821.6560509,331896178.343949,170387898.089172,8856687.898089172,7783439.49044586,27137579.61783439,53184713.37579618,7908917.197452229,12146496.81528662,8603821.656050956,31645859.87261146,77891082.80254777,15106369.42675159,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,10.0,1,0,0,0
147,229,0,0.0,0,0.0,0,35,10.75,36,12745219.52866242,60,4458598.726114649,4471337.579617835,Действующая,0.0,0.0,0.0,0.0,0.0,2485350.318471338,2206369.426751592,16829299.36305732,27020382.16560509,65808280.25477707,2485350.318471338,2206369.426751592,16829299.36305732,27020382.16560509,65808280.25477707,15091082.80254777,4236305.732484076,12705095.54140127,9150318.47133758,24770063.69426752,17129299.36305732,14405732.48407643,34993630.57324841,58001273.88535032,86577070.06369427,0.0,0.0,0.0,15923.56687898089,15923.56687898089,321019.1082802548,-12728025.47770701,9456687.898089172,20226114.64968153,26795541.40127388,0.0,0.0,12539490.44585987,24603184.7133758,37053503.18471337,0.0,0.0,12539490.44585987,25242675.15923567,58980254.77707006,3075796.178343949,2331847.133757962,3078343.949044586,0.0,11054140.12738854,16217834.39490446,27007643.31210191,26748407.6433121,39552866.24203821,55555414.01273885,19293630.57324841,29339490.44585987,29826751.59235669,39552866.24203821,66609554.14012738,72885987.2611465,71315286.62420382,133805095.5414013,272773885.3503184,326273248.4076433,73536305.73248407,68173248.4076433,126205095.5414013,248114012.7388535,300757961.7834395,276433.1210191083,3767515.923566879,9149681.52866242,13672611.46496815,8807006.369426752,-650318.4713375795,3142038.21656051,7600000.0,18759872.61146497,18058598.72611465,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,5.0,5.0,,,,,,,,,,,20.0,1,0,0,0
148,230,0,0.0,0,0.0,0,6,3.5,1,11628.75796178344,6,8280254.777070063,19108280.25477707,Действующая,0.0,0.0,0.0,0.0,0.0,23537579.61783439,29957324.84076433,30589808.91719745,91542675.15923569,241766242.0382166,23537579.61783439,29957324.84076433,30589808.91719745,91542675.15923569,242117834.3949044,12714649.68152866,32663694.26751592,63231210.1910828,73657961.78343949,124685350.3184713,44814012.7388535,143129299.3630573,263946496.8152866,366816560.5095541,476056050.955414,19108.28025477707,19108.28025477707,19108.28025477707,19108.28025477707,19108.28025477707,8178980.891719745,38521656.05095541,96353503.18471338,201929299.3630573,281129299.3630573,28550955.41401274,28403184.7133758,45306369.42675159,49213375.79617834,40837579.6178344,28550955.41401274,28403184.7133758,45306369.42675159,51859872.61146497,46254777.0700637,1267515.923566879,4297452.229299363,9694904.458598724,4106369.426751592,4697452.229299363,30353503.18471337,101800000.0,143182802.5477707,200463694.2675159,386092356.6878981,31621019.10828025,106161783.4394904,152877707.0063694,204570063.6942675,390789808.9171975,198472611.4649681,386646496.8152866,581257324.8407643,818095541.4012738,1173016560.509554,166659872.6114649,281000636.9426752,400736942.6751592,568126114.6496814,906600000.0,20648407.6433121,37931847.13375796,72172611.46496814,114368789.8089172,107649681.5286624,16505095.54140127,40389171.97452229,74798726.11464968,97883439.49044584,110522292.9936306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0
149,231,15,3.333333333333333,3,1470821.305732484,18,15,2.842105263157895,1,146.5605095541401,19,19108280.25477707,19108280.25477707,Действующая,0.0,0.0,0.0,0.0,0.0,4291719.74522293,7041401.27388535,18520382.16560509,19789171.97452229,19769426.75159236,4291719.74522293,7041401.27388535,18520382.16560509,19789171.97452229,19769426.75159236,9909554.140127389,23273885.35031847,67228025.477707,88101910.82802548,193661146.4968153,30173248.40764331,73326751.59235668,193436305.7324841,305844585.9872611,566861783.4394904,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,938216.560509554,2314649.681528662,7341401.27388535,15777707.00636943,26484713.37579618,0.0,8280254.777070063,2547770.700636942,0.0,0.0,0.0,8280254.777070063,2547770.700636942,0.0,0.0,6408280.25477707,3038216.560509554,16621019.10828025,36895541.40127388,37012101.91082802,27117834.39490446,66735031.84713376,185445859.8726115,272961146.4968153,523134394.9044586,33526751.59235669,69773248.4076433,202066878.9808917,309856050.955414,560146496.8152866,281912738.8535032,457898726.1146497,1101824203.821656,1245639490.44586,2016273885.350318,260258598.7261146,384166878.9808917,992580891.7197452,1118780254.77707,1792397452.229299,964968.152866242,1744585.987261147,6313375.796178344,10735668.78980892,13547133.75796178,2824203.821656051,4717197.4522293,8178343.949044585,17171337.57961783,17779617.8343949,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,5.0,5.0,,,,,,,,,,,20.0,0,0,0,0
150,233,0,0.0,0,0.0,0,22,13.0,29,46930929.59235667,31,0.0,63694267.51592357,Действующая,11050318.47133758,6061783.439490446,3160509.554140127,1167515.923566879,2547133.757961784,7163877707.00637,7014431210.191083,6966465605.095541,7028351592.356688,7834826751.592357,8852687261.146496,8858882802.54777,9269875159.235668,8736570063.694267,9636321019.10828,10640217834.3949,12717457961.78344,16355375159.23567,24900424203.82166,26632177070.06369,13948408280.25478,17379700636.94267,21042298089.17197,36420552229.29936,35949963694.26752,260081528.6624204,757433121.0191083,757433121.0191083,757433121.0191083,757433121.0191083,1410375796.178344,5114908280.254777,5350264968.152866,5594027388.535031,8628447133.757961,399591719.7452229,306728025.477707,281337579.6178344,513231847.1337579,1367558598.726115,488474522.2929936,484453503.1847134,609303821.6560509,1024201910.828025,1738331847.133758,8979073248.407642,2416438216.56051,98097452.22929937,125019745.2229299,89039490.44585986,11427462420.38217,17951770063.69427,23904864968.15287,37860759872.61147,34637045222.92993,20902245222.92994,20639221656.05095,24352604458.59872,38538892993.63057,35219505732.48408,6145898089.171974,5912406369.426751,10540782802.54777,12999010828.02548,15870219745.22293,5998278980.89172,5902942038.21656,9235958598.726114,11164974522.29299,12092629936.30573,-1617639490.44586,-969876433.1210192,360982165.6050955,477204458.5987261,4203843312.101911,-432314012.7388535,-510473885.3503184,789077707.0063694,1107370700.636943,2913238853.503185,,,,,,,,30.0,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,40.0,0,1,1,1
151,235,0,0.0,0,0.0,0,2,1.5,0,0.0,2,4777070.063694268,4777070.063694268,Действующая,269426.7515923567,194904.4585987261,177707.0063694267,300636.9426751592,1008917.197452229,455769426.7515923,495566242.0382165,479896178.343949,422166242.0382165,379606369.4267516,457943312.1019108,497763694.2675159,481838853.5031847,425025477.7070063,383442675.1592357,263185350.3184713,260559872.6114649,281275159.2356688,303359235.6687898,418308280.2547771,1191409554.140127,1036292993.630573,988552866.242038,1062992356.687898,1069819108.280255,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,552045859.8726114,462491082.8025478,465411464.9681528,505415923.566879,611177070.0636942,480891719.7452229,519108280.2547771,318369426.7515923,140445859.8726115,324097452.2292994,481356687.8980892,519596178.343949,319059872.611465,140929936.3057325,324661146.4968153,325157961.7834395,228129299.3630573,363162420.3821656,556112738.8535031,343145222.9299363,290473248.4076433,323408917.1974522,322333757.9617834,285114012.7388535,173756687.8980892,615950318.4713376,551970063.6942675,685919745.22293,841672611.4649681,517423566.8789809,1595403184.713376,1312398726.11465,1391207006.369427,1432363057.324841,1655975159.235669,1150046496.815287,999805732.4840764,1030010191.082803,1080292356.687898,1122335031.847134,184636305.7324841,3501273.885350318,3866878.980891719,51108280.25477707,132455414.0127389,225543949.044586,93983439.49044584,120283439.4904459,91726751.59235668,252868152.866242,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,10.0,0,1,1,0
152,238,17,2.254545454545454,2,45792.96178343949,55,17,5.882978723404255,31,10262077.89808917,94,93949044.58598724,12738853.50318471,Действующая,0.0,0.0,0.0,0.0,0.0,440764.3312101911,401910.8280254777,68789.80891719744,0.0,0.0,440764.3312101911,401910.8280254777,68789.80891719744,0.0,0.0,17538853.50318471,78411464.96815287,163105095.5414013,272552229.299363,343138216.5605096,25305095.54140127,93533121.01910828,180171974.522293,307550955.4140127,395158598.7261146,0.0,127388.5350318471,127388.5350318471,127388.5350318471,127388.5350318471,2047133.757961783,3170700.636942675,53070700.63694267,53756050.95541401,55270063.69426751,1082802.547770701,8726114.649681529,37356687.89808917,94267.51592356688,94267.51592356688,1082802.547770701,8726114.649681529,37356687.89808917,94267.51592356688,94267.51592356688,0.0,19108280.25477707,0.0,104424203.821656,164296815.2866242,22615286.62420382,62929936.30573248,89812738.85350318,149107643.3121019,175286624.2038217,22615286.62420382,82038216.56050955,89812738.85350318,253700636.9426751,339794267.5159236,670760509.5541401,959677070.0636942,1265424203.821656,1425828662.420382,1835680254.77707,669410191.0828025,953992993.6305732,1258315923.566879,1413989171.974522,1826356050.955414,1152866.242038216,1404458.598726114,1694904.458598726,1841401.27388535,1930573.248407643,1350318.47133758,1472611.464968153,1985987.261146497,3805732.484076433,3378980.891719745,,,,,,,,,,,,,,,,,5.0,,,,,,,3.0,,,,,,,,,,,,,8.0,0,0,0,0
153,239,10,3.727272727272727,2,634055.1847133758,11,7,2.388888888888889,7,782355.6815286624,54,3184713.375796178,14968152.86624204,Действующая,0.0,0.0,0.0,0.0,0.0,3149681.52866242,310191.0828025478,0.0,0.0,0.0,3149681.52866242,310191.0828025478,0.0,0.0,0.0,24762420.3821656,18671974.52229299,17073248.40764331,4832484.076433121,22601910.82802548,34986624.20382165,37316560.50955414,37581528.66242038,38152866.24203821,37920382.16560509,0.0,0.0,0.0,0.0,0.0,1551592.356687898,2652866.242038216,4325477.70700637,5549681.52866242,8967515.923566878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11982802.5477707,10268789.8089172,5935668.789808917,4807006.369426752,4364968.152866242,24601273.88535032,24705095.54140127,27320382.16560509,27796178.34394904,24587261.14649681,36584076.43312102,34973885.35031847,33256050.95541401,32603184.7133758,28952229.29936305,92649681.5286624,73178980.89171974,92514012.7388535,114405732.4840764,136226114.6496815,91059872.61146496,71744585.98726115,90385987.26114649,112903821.656051,128805732.4840764,1533757.961783439,1379617.834394904,2090445.859872611,1532484.076433121,4290445.859872611,1589808.917197452,1434394.904458599,2128025.477707007,1501910.828025478,7420382.165605095,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,0,0,0,0
154,240,54,14.5,1,423.3439490445859,4,2,2.0,0,0.0,1,636942.6751592356,636942.6751592356,Действующая,0.0,0.0,0.0,0.0,0.0,260509.5541401274,228662.4203821656,197452.229299363,165605.0955414013,134394.9044585987,260509.5541401274,228662.4203821656,197452.229299363,165605.0955414013,134394.9044585987,980254.7770700636,1102547.770700637,1312101.910828025,2592356.687898089,3377707.006369427,2858598.72611465,3003821.656050955,3677070.063694268,6614012.738853503,6142038.216560509,0.0,0.0,0.0,0.0,0.0,402547.7707006369,1452866.242038216,1533121.01910828,1547770.700636943,57961.78343949044,0.0,0.0,159235.6687898089,833757.9617834395,700636.9426751592,0.0,0.0,159235.6687898089,833757.9617834395,700636.9426751592,649044.5859872611,362420.3821656051,107643.3121019108,685987.2611464967,460509.5541401274,2067515.923566879,1417197.452229299,2074522.292993631,3712101.910828026,5057324.840764331,2716560.50955414,1779617.834394904,2182165.605095541,4398089.171974522,5517834.394904458,39945859.87261146,42571974.52229299,42142038.21656051,27447133.75796178,49684713.37579618,39571337.57961784,41385350.31847133,41928662.42038216,27115923.56687898,50859872.61146497,344585.9872611465,1129299.363057325,173248.4076433121,28025.47770700637,-1480254.777070064,374522.2929936306,1186624.203821656,213375.7961783439,331210.1910828025,-1175159.23566879,,,,40.0,,,,,,10.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,55.0,0,0,0,0
155,244,14,3.114754098360656,9,2226388.0,61,8,2.92156862745098,13,2120751.197452229,102,1974522.292993631,4203821.656050955,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738853.503184713,4005732.484076433,0.0,0.0,0.0,4738853.503184713,4005732.484076433,0.0,0.0,0.0,8392356.687898088,18826751.59235669,0.0,0.0,0.0,15714012.7388535,19436942.67515923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928662.420382164,7884713.375796178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800636.9426751592,708280.25477707,0.0,0.0,0.0,2954140.127388535,2671337.579617834,0.0,0.0,0.0,6769426.751592357,12178343.94904459,0.0,0.0,0.0,9723566.878980892,14849681.52866242,0.0,0.0,0.0,61707006.36942675,90887898.08917198,0.0,0.0,0.0,58246496.81528662,87834394.9044586,0.0,0.0,0.0,3236305.732484076,2361146.496815287,0.0,0.0,0.0,3460509.554140127,3053503.184713376,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,0,0,0,0
156,246,0,0.0,0,0.0,0,0,0.0,0,0.0,0,9554140.127388537,6471337.579617834,Действующая,0.0,0.0,0.0,0.0,0.0,2538853.503184713,3082802.5477707,3611464.968152866,3250955.414012739,7726751.592356687,2538853.503184713,3082802.5477707,3611464.968152866,3250955.414012739,9319108.280254778,5313375.796178344,1264968.152866242,16031210.1910828,24370700.63694267,1145859.872611465,13464968.15286624,11766878.98089172,22887898.08917197,32920382.16560509,26749681.52866242,15923.56687898089,15923.56687898089,15923.56687898089,15923.56687898089,15923.56687898089,5504458.598726114,11036942.67515923,22248407.6433121,23875159.23566879,28836942.67515923,0.0,0.0,0.0,2956687.898089172,0.0,0.0,0.0,0.0,2956687.898089172,0.0,0.0,0.0,0.0,0.0,0.0,10495541.40127389,3808917.197452229,4250955.414012739,9339490.445859872,7231847.133757962,10499363.05732484,3812738.853503184,4250955.414012739,9339490.445859872,7231847.133757962,269765605.0955414,259093630.5732484,327739490.4458598,241689808.9171974,239099363.0573248,232375796.178344,199084076.433121,239480891.7197452,173618471.3375796,167149681.5286624,4254140.127388535,6860509.554140127,14011464.96815287,4417834.394904458,5150318.471337579,4344585.987261146,6965605.095541401,14147770.70063694,4631210.191082803,5274522.29299363,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
157,247,116,37.75,4,335266.5541401274,4,0,0.0,0,0.0,0,0.0,636942.6751592356,Действующая,0.0,0.0,2199363.057324841,7608917.197452229,7292993.630573248,5137598089.171974,22983960509.55414,38534748407.64331,59894117834.39491,60545682802.54777,21907219108.28025,33521951592.35669,46744275159.23566,66289719108.28025,66565897452.22929,1981121019.10828,3957485987.261147,3978201273.88535,8897705095.5414,11261068152.86624,2676080891.719745,4481763057.324841,4326141401.273885,9570059235.668789,11736476433.12102,295652866.2420382,295652866.2420382,295652866.2420382,295652866.2420382,295652866.2420382,-1119217197.452229,-2554023566.878981,2939996178.343949,4526968789.808917,1940023566.878981,22798926751.59236,5908258598.726114,37961366878.98089,48875067515.92357,28973800636.94267,23339121019.10828,8492220382.165605,42347935668.78981,59529982802.54777,39138048407.64331,636.9426751592356,27918700636.94267,0.0,4936359235.66879,28973126751.59235,1759318471.337579,3998280254.77707,5372219745.22293,6292928025.477707,3346826114.649682,2363396178.343949,32065517834.39491,5782484713.375796,11802826751.59236,37224301910.82803,22214012.7388535,2414109554.140127,22156631210.19108,35243824840.76433,26449276433.12102,28438216.56050955,2503043312.101911,11339938853.50318,23931928662.42038,18811981528.66242,-584862420.3821656,-5236221656.050955,7311398726.11465,7404832484.076433,1908764968.152866,-102884713.3757962,-297786624.2038217,10426617197.45223,10737327388.53503,6956476433.121018,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,0,0,0,1
158,248,15,3.916666666666667,18,16865808.05095541,72,29,6.275109170305677,87,132537620.2547771,229,59554140.12738853,127388535.0318471,Действующая,0.0,0.0,0.0,0.0,0.0,177707.0063694267,140127.3885350318,143949.0445859873,54140.12738853503,132484.076433121,177707.0063694267,140127.3885350318,143949.0445859873,190445.8598726114,132484.076433121,25609554.14012739,41693630.57324841,39298726.11464968,73777707.00636943,79599363.05732484,26707006.36942675,42166878.98089172,45715923.56687898,81883439.49044585,86022929.93630573,0.0,0.0,6369.426751592357,6369.426751592357,0.0,4871974.522292993,10422292.99363057,14382165.60509554,17863694.26751592,20560509.55414013,4713375.796178344,9652229.299363056,14917197.4522293,20321656.05095541,19704458.59872611,4713375.796178344,9652229.299363056,14917197.4522293,20321656.05095541,19704458.59872611,7668789.808917197,6092993.630573248,2038216.560509554,50955.41401273885,44585.9872611465,9629936.305732485,16140127.38853503,13897452.22929936,43382802.5477707,45434394.9044586,17298726.11464968,22233121.01910828,16560509.55414013,43888535.03184713,45890445.85987261,181845859.8726115,320009554.1401274,381891082.8025478,470592356.6878981,394887261.1464968,178457961.7834395,311726751.5923567,351617197.4522293,441229936.3057325,388998726.1146497,2560509.554140127,7007643.312101911,5281528.662420382,4470700.636942675,3454777.070063694,3387898.089171974,8282802.5477707,7984713.375796178,6525477.707006369,5888535.031847133,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,1,0,0,0
159,249,3,3.0,0,0.0,1,6,3.25,1,511178.9108280255,4,6369426.751592357,23292993.63057325,Действующая,0.0,0.0,0.0,0.0,29299.36305732484,29997452.22929936,23996815.2866242,17685987.2611465,43687261.14649681,98383439.49044584,29997452.22929936,23996815.2866242,17685987.2611465,43692993.63057325,98753503.18471338,144517834.3949045,199540764.3312102,119645859.8726115,90800636.94267516,624278980.8917197,284259235.6687898,317159235.6687898,318172611.4649681,406094904.4585987,1568484713.375796,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,43047770.70063694,133292356.6878981,205631210.1910828,359842675.1592357,710151592.3566879,23333757.96178344,117929936.3057325,0.0,0.0,254777070.0636943,23333757.96178344,117929936.3057325,0.0,0.0,257998726.1146497,0.0,0.0,0.0,0.0,149256687.8980892,247875159.2356688,89933757.96178344,130227388.5350318,89945222.9299363,549831210.1910828,247875159.2356688,89933757.96178344,130227388.5350318,89945222.9299363,699087898.089172,606098089.1719745,959313375.7961783,678178980.8917197,875963694.2675159,993410191.0828024,525052866.2420382,705098089.1719745,528798089.1719745,418407643.3121019,510364968.1528662,14133121.01910828,112657961.7834395,90778343.9490446,266856687.8980892,767717834.3949044,12514649.68152866,76459235.6687898,2321019.108280255,249221656.0509554,354315923.566879,,,,,30.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,35.0,0,0,0,0
160,251,0,0.0,0,0.0,0,0,0.0,0,0.0,0,2229299.363057325,2229299.363057325,Действующая,0.0,0.0,0.0,8280.254777070064,7006.369426751592,17457961.78343949,49996178.34394904,59769426.75159235,62764968.15286624,65838853.50318471,17457961.78343949,50150955.41401274,59769426.75159235,62772611.46496815,82151592.35668789,27169426.75159236,18921019.10828025,43926751.59235669,34410828.02547771,62733121.01910828,28308917.19745223,21501910.82802548,49719745.22292993,51882165.60509554,68980891.71974522,0.0,0.0,0.0,6369.426751592357,6369.426751592357,13282802.5477707,39329299.36305732,50968789.80891719,70877070.06369427,80573248.4076433,5095541.401273885,4777070.063694268,7961783.439490446,7961783.439490446,13057324.84076433,6023566.878980892,20202547.77070064,18961146.49681529,16826751.59235669,29150955.41401274,0.0,0.0,0.0,0.0,12889171.97452229,26460509.55414013,12121019.10828025,39090445.85987261,26561783.43949044,28208917.19745223,26460509.55414013,12121019.10828025,39558598.72611465,26950955.41401274,41408280.25477707,338940764.3312102,260291719.7452229,308427388.5350319,379362420.3821656,401175159.2356688,330087898.0891719,226493630.5732484,293720382.1656051,350957961.7834395,385255414.0127388,8755414.012738854,33715923.56687898,14724840.76433121,24964968.15286624,12122929.93630573,8852866.242038216,33798089.17197452,14707006.36942675,25123566.87898089,12398726.11464968,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
